index	word_idx	word	start	end
0	0	Act	3.71	3.79
1	1	one,	3.99	4.19
2	2	monkey	4.651	4.931
3	3	in	4.951	5.011
4	4	the	5.051	5.111
5	5	middle.	5.151	5.391
6	6	So	6.592	6.731999999999999
7	7	there's	6.752	6.911999999999999
8	8	some	6.892	7.052
9	9	places	7.071999999999999	7.342
10	10	where	7.401999999999999	7.502
11	11	animals	7.542	7.782
12	12	almost	7.901999999999999	8.081999999999999
13	13	never	8.161999999999999	8.411999999999999
14	14	go	8.452	8.681999999999999
15	15	places	9.572	9.862
16	16	that	9.862	9.932
17	17	are	9.992	10.042
18	18	designed	10.042	10.611999999999998
19	19	by	10.732	10.962
20	20	humans	11.002	11.582
21	21	for	11.692	11.882
22	22	humans	11.942	12.492
23	23	This	13.092	13.312
24	24	act	13.392	13.712
25	25	ends	14.142	14.372
26	26	up	14.432	14.532
27	27	in	14.572	14.602
28	28	a	14.622	14.652
29	29	place	14.672	14.872
30	30	like	14.872	15.012
31	31	that	15.012	15.322
32	32	but	16.122	16.392
33	33	it	16.442	16.492
34	34	starts	16.552	16.802
35	35	about	16.822	16.972
36	36	as	16.972	17.052
37	37	far	17.092	17.232
38	38	from	17.291999999999998	17.412
39	39	there	17.432	17.562
40	40	as	17.562	17.652
41	41	you	17.712	17.782
42	42	can	17.782	17.902
43	43	get	17.902	18.162
44	44	Dana	19.052	19.242
45	45	Chivvis	19.242	19.542
46	46	explains	19.562	20.072
47	47	Our	21.2339279296875	21.3239279296875
48	48	story	21.3239279296875	21.6139279296875
49	49	begins	21.6139279296875	21.9439279296875
50	50	deep	21.9439279296875	22.1939279296875
51	51	in	22.1939279296875	22.2739279296875
52	52	the	22.293927929687506	22.3239279296875
53	53	rainforests	22.3639279296875	23.0739279296875
54	54	of	23.0939279296875	23.1939279296875
55	55	Indonesia	23.2139279296875	23.7739279296875
56	56	on	23.9139279296875	24.1039279296875
57	57	an	24.1139279296875	24.2139279296875
58	58	island	24.2339279296875	24.4839279296875
59	59	called	24.4839279296875	24.6739279296875
60	60	Sulawesi	24.6739279296875	25.4239279296875
61	61	A	26.1939279296875	26.2639279296875
62	62	few	26.3039279296875	26.4839279296875
63	63	years	26.4639279296875	26.7139279296875
64	64	ago	26.7339279296875	27.0839279296875
65	65	the	27.2539279296875	27.3239279296875
66	66	photographer	27.3239279296875	27.8339279296875
67	67	David	27.8339279296875	28.0939279296875
68	68	Slater	28.0939279296875	28.4439279296875
69	69	traveled	28.4439279296875	28.8239279296875
70	70	there	28.8239279296875	28.9839279296875
71	71	from	28.9839279296875	29.1439279296875
72	72	his	29.1639279296875	29.2739279296875
73	73	home	29.293927929687506	29.4539279296875
74	74	in	29.4539279296875	29.5239279296875
75	75	England	29.543927929687506	29.9639279296875
76	76	to	30.1639279296875	30.2539279296875
77	77	photograph	30.2539279296875	30.6839279296875
78	78	a	30.6839279296875	30.723927929687505
79	79	troop	30.723927929687505	30.9239279296875
80	80	of	30.9239279296875	31.0239279296875
81	81	monkeys	31.0239279296875	31.4439279296875
82	82	I'd	31.8098279296875	31.9898279296875
83	83	gone	31.9898279296875	32.1298279296875
84	84	a	32.1298279296875	32.1598279296875
85	85	whole	32.1598279296875	32.3398279296875
86	86	day	32.3398279296875	32.6098279296875
87	87	just	32.6098279296875	32.799827929687495
88	88	following	32.799827929687495	33.1998279296875
89	89	them	33.1998279296875	33.439827929687496
90	90	Mm	33.6956279296875	33.8256279296875
91	91	into	33.8053279296875	33.9953279296875
92	92	the	33.9953279296875	34.0553279296875
93	93	thick	34.0953279296875	34.3153279296875
94	94	of	34.3353279296875	34.3953279296875
95	95	the	34.3953279296875	34.4553279296875
96	96	forest	34.4553279296875	35.0753279296875
97	97	through	35.5153279296875	35.6753279296875
98	98	the	35.6753279296875	35.7453279296875
99	99	tangles	35.7453279296875	36.3853279296875
100	100	and	36.4253279296875	36.545327929687495
101	101	the	36.545327929687495	36.6653279296875
102	102	vines	36.7053279296875	37.5353279296875
103	103	and	37.5353279296875	37.6453279296875
104	104	the	37.685327929687496	38.01532792968749
105	105	muddy	38.295327929687495	38.5253279296875
106	106	undergrowth	38.58532792968749	39.33532792968749
107	107	and	39.33532792968749	39.44532792968749
108	108	the	39.4653279296875	39.6353279296875
109	109	cobwebs	39.8153279296875	40.4653279296875
110	110	and	40.4653279296875	40.5653279296875
111	111	the	40.5653279296875	40.685327929687496
112	112	poisonous	41.185327929687496	41.8153279296875
113	113	snakes	41.795327929687495	42.405327929687495
114	114	and	42.405327929687495	42.58532792968749
115	115	Oh	42.37532792968749	42.62532792968749
116	116	man	42.6053279296875	42.9153279296875
117	117	you	43.0942279296875	43.2342279296875
118	118	name	43.2342279296875	43.4942279296875
119	119	it	43.534227929687496	43.6342279296875
120	120	I	43.65422792968749	43.754227929687495
121	121	had	43.754227929687495	43.8842279296875
122	122	to	43.8842279296875	44.04422792968749
123	123	I	44.144227929687496	44.254227929687495
124	124	had	44.254227929687495	44.3842279296875
125	125	to	44.3842279296875	44.4842279296875
126	126	go	44.4842279296875	44.7042279296875
127	127	through	44.7442279296875	44.9842279296875
128	128	it	45.0242279296875	45.15422792968749
129	129	Uh	45.9142279296875	46.15422792968749
130	130	and	46.15422792968749	46.3042279296875
131	131	it	46.364227929687495	46.4242279296875
132	132	was	46.40422792968749	46.504227929687495
133	133	just	46.504227929687495	46.684227929687495
134	134	so	46.684227929687495	46.83422792968749
135	135	amazing	46.83422792968749	47.3142279296875
136	136	just	47.3542279296875	47.5642279296875
137	137	to	47.5642279296875	47.644227929687496
138	138	be	47.644227929687496	47.97422792968749
139	139	to	48.0542279296875	48.15422792968749
140	140	be	48.1742279296875	48.54422792968749
141	141	like	48.644227929687496	48.9442279296875
142	142	a	48.9442279296875	48.97422792968749
143	143	monkey	48.9942279296875	49.33422792968749
144	144	I	49.3542279296875	49.504227929687495
145	145	I	49.5242279296875	49.684227929687495
146	146	I	49.7042279296875	49.864227929687495
147	147	was	49.8842279296875	50.0642279296875
148	148	a	50.1042279296875	50.144227929687496
149	149	monkey	50.1642279296875	50.6342279296875
150	150	honestly	50.65422792968749	51.1742279296875
151	151	I	51.9441279296875	52.124127929687496
152	152	I	52.124127929687496	52.2641279296875
153	153	had	52.2841279296875	52.414127929687496
154	154	I	52.42412792968749	52.5341279296875
155	155	met	52.554127929687496	52.7141279296875
156	156	monkeys	52.7141279296875	53.0041279296875
157	157	before	53.0041279296875	53.414127929687496
158	158	like	53.4341279296875	53.6141279296875
159	159	I	53.5741279296875	53.664127929687496
160	160	said	53.704127929687495	54.0041279296875
161	161	mean	54.0341279296875	54.1841279296875
162	162	all	54.2241279296875	54.374127929687496
163	163	over	54.414127929687496	54.56412792968749
164	164	the	54.5441279296875	54.6141279296875
165	165	world	54.6141279296875	54.9741279296875
166	166	And	55.5841279296875	55.734127929687496
167	167	uh	55.7541279296875	55.88412792968749
168	168	you	55.9041279296875	55.99412792968749
169	169	know	55.9741279296875	56.094127929687495
170	170	I	56.1141279296875	56.17412792968749
171	171	know	56.1941279296875	56.3341279296875
172	172	a	56.2941279296875	56.4041279296875
173	173	little	56.3641279296875	56.56412792968749
174	174	bit	56.5841279296875	56.664127929687496
175	175	about	56.7241279296875	56.99412792968749
176	176	monkey	57.0141279296875	57.374127929687496
177	177	monkey	57.4341279296875	57.67412792968749
178	178	etiquette	57.7141279296875	58.304127929687496
179	179	and	58.304127929687496	58.5741279296875
180	180	showing	58.6141279296875	58.874127929687496
181	181	your	58.914127929687496	59.024127929687495
182	182	teeth	59.2941279296875	59.664127929687496
183	183	not	59.664127929687496	59.804127929687496
184	184	to	59.804127929687496	59.9041279296875
185	185	show	59.92412792968749	60.13412792968749
186	186	your	60.13412792968749	60.2241279296875
187	187	teeth	60.2241279296875	60.49412792968749
188	188	not	60.49412792968749	60.6441279296875
189	189	to	60.6441279296875	60.734127929687496
190	190	stare	60.734127929687496	60.99412792968749
191	191	them	61.0141279296875	61.1141279296875
192	192	in	61.1141279296875	61.204127929687495
193	193	the	61.204127929687495	61.2641279296875
194	194	face	61.2841279296875	61.804127929687496
195	195	Yeah	62.2841279296875	62.56412792968749
196	196	I	62.5441279296875	62.6141279296875
197	197	this	62.7941279296875	62.9441279296875
198	198	is	62.984127929687496	63.0841279296875
199	199	this	63.1041279296875	63.2841279296875
200	200	is	63.2841279296875	63.3641279296875
201	201	one	63.4041279296875	63.524127929687495
202	202	of	63.5441279296875	63.63412792968749
203	203	the	63.6141279296875	63.67412792968749
204	204	secrets	63.67412792968749	64.2041279296875
205	205	actually	64.2441279296875	64.5541279296875
206	206	of	64.5741279296875	64.6541279296875
207	207	being	64.6741279296875	64.8341279296875
208	208	able	64.8341279296875	64.9941279296875
209	209	to	65.0341279296875	65.1341279296875
210	210	get	65.1941279296875	65.3841279296875
211	211	get	65.4841279296875	65.6641279296875
212	212	get	65.7641279296875	65.8841279296875
213	213	good	65.9641279296875	66.10412792968751
214	214	photography	66.1641279296875	66.8741279296875
215	215	is	66.8741279296875	67.0241279296875
216	216	making	67.0241279296875	67.3341279296875
